38	41	1	3	3	10	0	7	1	2	8	1	1	1	5	3	0	3	6	2	0	2	3	2	3	1	2	3	4	1	3	6	6	2	2	6	3	2	7	1	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
39	39	1	3	2	9	0	6	0	3	6	0	3	0	0	9	0	3	6	2	0	0	2	5	2	0	2	4	4	0	7	2	3	6	0	6	3	7	0	2	0	0	3	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
40	33	2	3	3	8	0	2	3	5	6	3	0	0	3	6	0	1	8	0	0	0	1	6	3	0	1	1	8	0	3	6	6	3	0	9	0	3	5	2	1	0	3	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
41	24	1	3	3	5	1	5	1	3	6	1	2	0	0	9	0	0	9	2	1	1	2	3	2	0	0	5	4	0	9	0	6	1	3	7	2	4	5	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
42	11	1	3	3	3	2	7	0	0	9	0	0	2	3	4	0	5	4	5	0	0	4	0	1	1	2	4	2	2	1	8	7	2	0	7	2	2	4	3	0	1	4	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1
43	8	1	3	3	2	1	4	1	4	6	1	2	2	3	5	2	4	3	3	1	1	3	2	2	3	2	2	3	0	4	5	6	2	1	4	5	2	2	4	1	1	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
44	33	1	2	4	8	0	5	0	4	8	0	1	1	7	2	2	2	6	2	0	3	2	2	2	2	1	3	4	1	6	3	6	0	3	7	2	4	2	3	1	0	4	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	3	1	3	3	1	2	7	0	0	7	1	2	1	3	5	0	4	5	2	1	0	3	2	3	1	3	2	4	1	0	9	6	2	2	5	4	0	5	3	1	0	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
46	38	1	3	3	9	0	5	1	3	7	1	2	3	2	5	1	3	6	2	1	1	2	3	3	1	1	1	5	2	5	4	5	2	2	7	2	4	4	1	1	1	3	4	2	0	0	6	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
47	36	1	2	4	8	1	5	1	3	6	0	3	4	3	3	1	3	5	2	1	0	3	3	2	1	1	2	5	2	5	4	6	0	3	6	3	3	3	2	1	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
48	38	1	4	2	9	0	4	0	5	8	0	1	1	1	8	1	4	5	1	0	0	2	0	7	1	2	2	5	1	8	1	5	4	1	8	1	5	4	0	0	0	2	4	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
49	39	1	3	3	9	2	4	1	3	8	0	1	1	5	4	1	4	4	1	0	0	6	1	3	0	3	2	4	0	5	4	5	2	3	6	3	2	4	3	1	0	4	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	33	2	3	3	8	0	4	0	5	7	0	2	2	1	6	0	2	7	0	0	0	3	6	0	0	1	1	6	2	4	5	5	2	3	8	1	3	4	2	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	33	1	2	4	8	0	2	2	5	7	0	2	0	6	3	0	2	7	0	0	0	3	4	3	0	2	0	7	0	9	0	7	2	0	9	0	6	3	0	0	0	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	25	1	2	3	6	0	5	1	4	3	2	5	5	3	3	2	3	4	1	1	0	4	2	3	1	4	1	3	2	7	2	6	1	3	8	1	5	3	2	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
53	20	1	2	3	5	1	4	2	3	6	2	2	2	4	3	1	2	6	1	0	0	3	2	4	1	1	1	6	2	9	0	7	2	2	8	1	3	3	3	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
54	11	1	2	4	3	0	7	0	2	6	0	3	4	2	4	3	3	3	4	0	2	0	4	1	3	0	2	5	0	1	8	3	0	6	7	2	4	3	2	2	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
55	33	2	3	3	8	0	6	1	3	7	0	2	1	3	6	1	2	7	1	0	1	3	3	4	1	2	1	6	1	1	8	8	0	1	8	1	0	2	7	0	0	4	3	2	0	0	6	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
56	39	2	5	2	9	1	5	0	3	7	1	2	0	0	9	0	4	5	0	0	0	6	3	0	0	4	0	5	0	2	7	6	2	2	6	3	0	4	5	0	0	4	5	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
57	11	1	1	2	3	0	5	1	4	4	3	2	6	3	1	4	5	1	2	0	0	4	3	2	1	1	1	7	2	8	1	8	0	1	9	0	3	5	2	0	0	3	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58	12	1	3	2	3	0	6	0	3	7	2	0	1	2	6	2	4	4	1	0	0	5	2	1	0	3	2	4	0	0	9	9	0	0	5	4	2	4	4	0	0	4	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
59	35	1	2	3	8	0	4	4	2	7	2	1	1	7	2	0	3	6	1	0	2	4	1	4	1	1	4	4	2	7	2	8	1	1	7	2	5	3	2	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	30	1	3	3	7	0	4	1	4	6	1	3	1	4	5	1	3	5	3	0	1	4	1	2	1	2	4	3	1	2	7	4	0	5	7	2	2	2	2	4	1	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
61	30	1	2	4	7	0	5	3	2	4	1	4	5	4	1	2	4	3	1	1	0	5	2	1	1	2	3	4	1	9	0	5	0	4	5	4	5	3	2	0	0	3	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62	36	1	3	3	8	1	4	1	4	6	1	3	2	4	4	1	3	6	1	1	1	2	4	2	1	2	2	4	1	4	5	5	2	3	7	2	3	4	2	1	1	3	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
63	34	1	3	3	8	0	4	0	5	9	0	0	0	5	4	3	4	3	2	0	0	5	2	1	2	1	3	4	1	2	7	5	4	0	5	4	0	2	3	2	3	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64	23	2	1	1	5	0	2	4	4	2	2	5	5	4	0	0	7	2	0	0	0	7	0	2	0	5	0	4	0	9	0	7	0	2	9	0	4	4	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65	11	1	1	3	3	4	0	0	5	0	2	7	7	2	1	0	7	2	0	0	0	3	0	6	0	3	4	0	2	8	1	2	0	7	7	2	6	3	0	2	0	3	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
66	33	1	4	2	8	0	8	1	0	9	0	0	0	2	7	2	3	4	3	1	0	4	1	1	3	2	2	4	0	0	9	7	2	0	6	3	0	6	3	0	0	4	3	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
67	36	1	3	3	8	0	6	1	2	7	1	2	1	4	4	1	2	6	1	0	1	3	2	4	1	1	2	6	1	5	4	5	2	3	6	3	2	5	2	1	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	13	1	3	3	3	0	6	0	3	6	0	3	2	4	4	4	3	2	7	0	0	0	2	0	7	0	0	2	0	0	9	9	0	0	4	5	0	5	4	0	0	4	6	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
69	36	1	3	4	8	4	3	0	2	6	0	3	3	4	3	0	7	2	2	0	2	4	0	2	2	1	5	2	0	2	7	6	3	0	3	6	0	7	2	0	0	4	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
70	29	1	2	5	7	2	2	2	4	6	0	3	3	4	2	0	1	8	1	0	0	1	4	5	0	1	1	4	5	9	0	4	3	3	9	0	1	8	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71	9	2	3	2	3	0	5	0	4	9	0	0	0	4	5	2	5	2	2	2	0	4	0	2	3	0	4	2	0	7	2	7	2	0	6	3	4	5	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
72	25	1	2	5	6	1	5	2	2	5	1	3	4	5	1	1	5	4	3	1	0	4	1	2	3	2	2	2	3	6	3	7	1	1	5	4	4	4	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
73	32	1	3	4	7	1	5	1	3	8	1	1	2	5	3	2	3	5	1	1	1	5	3	1	1	1	3	5	1	4	5	7	0	2	5	4	2	3	4	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
74	8	2	3	3	2	0	5	2	3	7	1	2	2	3	5	3	4	3	4	0	0	4	1	0	4	2	2	2	0	1	8	8	0	1	6	3	0	5	4	0	0	4	7	2	0	0	6	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
75	11	1	3	2	3	1	4	0	5	6	2	1	2	3	5	3	6	0	2	0	0	5	1	1	2	3	4	1	0	2	7	7	2	0	5	4	1	0	5	3	0	6	6	2	0	0	6	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
76	3	1	3	4	1	0	5	2	2	7	0	2	2	4	4	0	4	5	1	0	0	3	2	5	0	1	4	3	2	2	7	6	0	3	8	1	2	4	4	0	0	4	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	38	1	2	3	9	0	4	2	3	5	1	3	2	4	3	0	3	6	1	0	1	2	2	5	1	1	2	5	3	8	1	6	1	3	6	3	4	4	1	0	0	3	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
78	11	1	2	3	3	0	6	1	2	7	1	1	1	8	1	5	4	0	4	0	0	1	4	0	5	4	0	0	0	9	0	8	1	1	4	5	0	5	4	0	0	5	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
79	3	1	2	3	1	3	3	1	4	8	1	0	0	7	2	4	3	3	6	0	0	1	1	3	6	1	1	1	3	0	9	9	0	0	4	5	3	3	4	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	13	1	3	3	3	1	4	1	5	6	2	1	1	4	5	2	5	3	1	0	0	6	1	2	1	3	4	3	0	1	8	7	2	0	8	1	1	3	6	1	0	5	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
